Order2019	POAexemptCode	Description
60033	S82.121Q	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
60034	S82.121R	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60035	S82.121S	"Displaced fracture of lateral condyle of right tibia, sequela"
60040	S82.122D	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with routine healing"
60041	S82.122E	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
60042	S82.122F	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60043	S82.122G	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
60044	S82.122H	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
60045	S82.122J	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60046	S82.122K	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with nonunion"
60047	S82.122M	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
60048	S82.122N	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60049	S82.122P	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with malunion"
60050	S82.122Q	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
60051	S82.122R	"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60052	S82.122S	"Displaced fracture of lateral condyle of left tibia, sequela"
60057	S82.123D	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with routine healing"
60058	S82.123E	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing"
60059	S82.123F	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60060	S82.123G	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with delayed healing"
60061	S82.123H	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing"
60062	S82.123J	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60063	S82.123K	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with nonunion"
60064	S82.123M	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
60065	S82.123N	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60066	S82.123P	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with malunion"
60067	S82.123Q	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
60068	S82.123R	"Displaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60069	S82.123S	"Displaced fracture of lateral condyle of unspecified tibia, sequela"
60074	S82.124D	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with routine healing"
60075	S82.124E	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
60076	S82.124F	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60077	S82.124G	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
60078	S82.124H	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
60079	S82.124J	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60080	S82.124K	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with nonunion"
60081	S82.124M	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
60082	S82.124N	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60083	S82.124P	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with malunion"
60084	S82.124Q	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
60085	S82.124R	"Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60086	S82.124S	"Nondisplaced fracture of lateral condyle of right tibia, sequela"
60091	S82.125D	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with routine healing"
60092	S82.125E	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
60093	S82.125F	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60094	S82.125G	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
60095	S82.125H	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
60096	S82.125J	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60097	S82.125K	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with nonunion"
60098	S82.125M	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
60099	S82.125N	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60100	S82.125P	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with malunion"
60101	S82.125Q	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
60102	S82.125R	"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60103	S82.125S	"Nondisplaced fracture of lateral condyle of left tibia, sequela"
60108	S82.126D	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with routine healing"
60109	S82.126E	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing"
60110	S82.126F	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60111	S82.126G	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with delayed healing"
60112	S82.126H	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing"
60113	S82.126J	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60114	S82.126K	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with nonunion"
60115	S82.126M	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
60116	S82.126N	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60117	S82.126P	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for closed fracture with malunion"
60118	S82.126Q	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
60119	S82.126R	"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60120	S82.126S	"Nondisplaced fracture of lateral condyle of unspecified tibia, sequela"
60126	S82.131D	"Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with routine healing"
60127	S82.131E	"Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
60128	S82.131F	"Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60129	S82.131G	"Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
60130	S82.131H	"Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
